clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א׳,א׳,2,0,60,,,,,,unresolved,No lexical entry yet.
א״א,א״א,4,0,60,,,,,,unresolved,No lexical entry yet.
א״י,א״י,1,0,60,,,,,,unresolved,No lexical entry yet.
א״כ,א״כ,2,99,60,claim-69ddb95dde192fc2,if so | therefore,Project-authored abbreviation table,project-abbreviation:im-ken,project-authored / CC0,safe_claims_min60,
א״ל,א״ל,2,99,60,claim-623712a5f0258ab8,he said to him,Project-authored Midrash/Aggadah formula table,project-midrash-formula:amar-lo,project-authored / CC0,safe_claims_min60,
א״נ,א״נ,6,0,60,,,,,,unresolved,No lexical entry yet.
א״ר,א״ר,1,99,60,claim-d9e480e3ada697c0,Rabbi said | said Rabbi,Project-authored Midrash/Aggadah formula table,project-midrash-formula:amar-rabbi,project-authored / CC0,safe_claims_min60,
א״ש,א״ש,2,0,60,,,,,,unresolved,No lexical entry yet.
אבא,אבא,1,0,60,,,,,,unresolved,No lexical entry yet.
אבד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אבהו,אבהו,2,0,60,,,,,,unresolved,No lexical entry yet.
אבו,אבו,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוא,אבוא,1,0,60,,,,,,unresolved,No lexical entry yet.
אבון,אבונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבות,אבות,3,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אבותיך,אבותיכ,8,0,60,,,,,,unresolved,No lexical entry yet.
אבי,אבי,2,0,60,,,,,,unresolved,No lexical entry yet.
אביה,אביה,4,0,60,,,,,,unresolved,No lexical entry yet.
אביהם,אביהמ,2,0,60,,,,,,unresolved,No lexical entry yet.
אביו,אביו,12,0,60,,,,,,unresolved,No lexical entry yet.
אביך,אביכ,3,0,60,,,,,,unresolved,No lexical entry yet.
אביכם,אביכמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבילות,אבילות,1,0,60,,,,,,unresolved,No lexical entry yet.
אבימלך,אבימלכ,5,99,60,claim-7c8448db97515637,Abimelech,Project-authored Midrash/Aggadah formula table,project-midrash-name:avimelech,project-authored / CC0,safe_claims_min60,
אבינו,אבינו,1,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אבל,אבל,96,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבלים,אבלימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבן,אבנ,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבר,אבר,1,93,60,claim-b1b4f460d891c843,"organ, collection of tissues joined as a structural unit that serves a common function | organ",Wikidata Lexeme,L63650,CC0,safe_claims_min60,
אברהם,אברהמ,41,99,60,claim-9d3a4abf45a425c5,Abraham,Project-authored Midrash/Aggadah formula table,project-midrash-name:avraham,project-authored / CC0,safe_claims_min60,
אברי,אברי,1,0,60,,,,,,unresolved,No lexical entry yet.
